Tiempo(s),Pitch(rad),Roll(rad),Yaw(rad)
612.51,-0.047,-0.047,-2.353,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
612.76,-0.047,-0.047,-2.352,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
612.99,-0.047,-0.047,-2.352,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
613.19,-0.047,-0.047,-2.352,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
613.45,-0.047,-0.047,-2.352,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
613.65,-0.047,-0.047,-2.352,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
613.91,-0.047,-0.047,-2.351,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
614.14,-0.047,-0.047,-2.351,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
614.34,-0.047,-0.047,-2.351,0.954,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
614.69,-0.047,-0.047,-2.351,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
614.82,-0.047,-0.047,-2.35,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
615.08,-0.047,-0.047,-2.35,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
615.38,-0.047,-0.047,-2.35,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
615.69,-0.047,-0.047,-2.35,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
615.84,-0.047,-0.047,-2.35,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
616.1,-0.047,-0.047,-2.349,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
616.35,-0.047,-0.047,-2.349,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
616.56,-0.047,-0.047,-2.349,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
616.78,-0.047,-0.047,-2.349,0.973,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
617.04,-0.047,-0.047,-2.348,0.973,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
617.24,-0.047,-0.047,-2.348,0.973,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
617.5,-0.047,-0.047,-2.348,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
617.7,-0.047,-0.047,-2.348,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
617.93,-0.047,-0.047,-2.348,0.973,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
618.26,-0.047,-0.047,-2.347,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
618.42,-0.047,-0.047,-2.347,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
618.65,-0.047,-0.047,-2.347,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
618.87,-0.047,-0.047,-2.347,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
619.26,-0.047,-0.047,-2.346,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
619.43,-0.047,-0.047,-2.346,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
619.66,-0.047,-0.047,-2.346,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
619.92,-0.047,-0.047,-2.346,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
620.12,-0.047,-0.047,-2.346,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
620.35,-0.047,-0.047,-2.345,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
620.61,-0.047,-0.047,-2.345,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
620.81,-0.047,-0.047,-2.345,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
621.07,-0.047,-0.047,-2.345,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
621.27,-0.047,-0.047,-2.344,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
621.5,-0.047,-0.047,-2.344,0.995,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
621.83,-0.047,-0.047,-2.344,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
621.98,-0.047,-0.047,-2.344,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
622.21,-0.047,-0.047,-2.343,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
622.44,-0.047,-0.047,-2.343,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
622.8,-0.047,-0.046,-2.343,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
623.03,-0.047,-0.047,-2.343,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
623.25,-0.047,-0.047,-2.343,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
623.51,-0.047,-0.046,-2.342,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
623.71,-0.047,-0.047,-2.342,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
623.94,-0.047,-0.047,-2.342,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
624.2,-0.047,-0.047,-2.342,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
624.4,-0.047,-0.047,-2.342,1.008,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
624.63,-0.047,-0.047,-2.341,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
624.86,-0.047,-0.047,-2.341,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
625.09,-0.047,-0.047,-2.341,1.008,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
625.42,-0.047,-0.047,-2.341,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
625.55,-0.047,-0.047,-2.341,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
625.78,-0.047,-0.047,-2.341,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
626.03,-0.047,-0.047,-2.34,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
626.26,-0.047,-0.047,-2.34,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
626.49,-0.047,-0.047,-2.34,1.037,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
626.82,-0.047,-0.047,-2.34,1.037,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
627.08,-0.047,-0.047,-2.34,1.037,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
627.28,-0.047,-0.047,-2.34,1.037,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
627.51,-0.047,-0.047,-2.34,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
627.79,-0.047,-0.047,-2.339,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
627.97,-0.047,-0.047,-2.339,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
628.2,-0.047,-0.047,-2.339,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
628.46,-0.047,-0.047,-2.339,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
628.69,-0.047,-0.047,-2.339,1.037,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
628.89,-0.047,-0.047,-2.339,1.048,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
629.15,-0.047,-0.047,-2.339,1.048,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
629.38,-0.047,-0.047,-2.338,1.048,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
629.58,-0.047,-0.047,-2.338,1.048,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
629.81,-0.047,-0.047,-2.338,1.048,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
630.09,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
630.3,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
630.66,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
630.86,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
631.09,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
631.37,-0.047,-0.047,-2.338,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
631.55,-0.047,-0.047,-2.337,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
631.78,-0.047,-0.047,-2.337,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
632.04,-0.047,-0.047,-2.337,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
632.25,-0.047,-0.047,-2.337,1.048,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
632.48,-0.047,-0.047,-2.337,1.07,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
632.73,-0.047,-0.047,-2.337,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
632.94,-0.047,-0.047,-2.337,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
633.17,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
633.42,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
633.63,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
633.88,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
634.24,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
634.44,-0.047,-0.047,-2.336,1.07,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
634.67,-0.047,-0.047,-2.336,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
634.93,-0.047,-0.047,-2.336,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
635.13,-0.047,-0.047,-2.336,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
635.36,-0.047,-0.047,-2.335,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
635.59,-0.047,-0.047,-2.335,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
635.82,-0.047,-0.047,-2.335,1.07,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
636.1,-0.047,-0.047,-2.335,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
636.3,-0.047,-0.047,-2.335,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
636.51,-0.047,-0.047,-2.335,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
636.74,-0.047,-0.047,-2.335,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
636.99,-0.047,-0.047,-2.335,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
637.22,-0.047,-0.047,-2.335,1.089,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
637.45,-0.047,-0.047,-2.335,1.089,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
637.83,-0.047,-0.047,-2.335,1.089,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
638.01,-0.047,-0.047,-2.334,1.089,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
638.27,-0.047,-0.047,-2.334,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
638.52,-0.047,-0.047,-2.334,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
638.73,-0.047,-0.047,-2.334,1.089,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
638.93,-0.047,-0.047,-2.334,1.089,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
639.22,-0.047,-0.047,-2.334,1.089,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
639.4,-0.047,-0.047,-2.334,1.089,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
639.6,-0.047,-0.047,-2.333,1.119,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
639.86,-0.047,-0.047,-2.333,1.119,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
640.09,-0.047,-0.047,-2.333,1.119,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
640.34,-0.047,-0.047,-2.333,1.119,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
640.57,-0.047,-0.047,-2.333,1.119,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
640.81,-0.047,-0.047,-2.333,1.119,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
641.04,-0.047,-0.047,-2.333,1.119,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
641.27,-0.047,-0.047,-2.333,1.119,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
641.5,-0.047,-0.047,-2.333,1.119,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
641.84,-0.047,-0.047,-2.332,1.119,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
642.09,-0.047,-0.047,-2.332,1.119,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
642.3,-0.047,-0.047,-2.332,1.119,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
642.53,-0.047,-0.047,-2.332,1.119,0.008,5.0,100,-33.467225,-70.657605,0,MANUAL
642.76,-0.047,-0.046,-2.332,1.119,0.008,5.0,100,-33.467225,-70.657605,0,MANUAL
642.99,-0.047,-0.047,-2.332,1.119,0.008,5.0,100,-33.467225,-70.657605,0,MANUAL
643.22,-0.047,-0.047,-2.332,1.126,0.008,5.0,100,-33.467225,-70.657605,0,MANUAL
643.46,-0.047,-0.047,-2.332,1.126,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
643.69,-0.047,-0.047,-2.332,1.126,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
643.92,-0.048,-0.048,-2.332,1.126,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
644.15,-0.046,-0.047,-2.332,1.126,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
644.38,-0.047,-0.047,-2.332,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
644.61,-0.047,-0.047,-2.332,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
644.84,-0.047,-0.047,-2.331,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
645.07,-0.047,-0.047,-2.331,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
645.3,-0.047,-0.047,-2.331,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
645.68,-0.047,-0.047,-2.331,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
645.86,-0.047,-0.047,-2.331,1.126,0.005,5.0,100,-33.467225,-70.657605,0,MANUAL
646.09,-0.047,-0.047,-2.331,1.126,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
646.38,-0.047,-0.047,-2.331,1.126,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
646.56,-0.047,-0.047,-2.331,1.126,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
646.76,-0.047,-0.047,-2.331,1.132,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
647.06,-0.047,-0.047,-2.331,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
647.27,-0.047,-0.047,-2.331,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
647.5,-0.047,-0.047,-2.331,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
647.73,-0.047,-0.047,-2.331,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
647.94,-0.047,-0.047,-2.331,1.132,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
648.17,-0.047,-0.047,-2.331,1.132,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
648.42,-0.047,-0.047,-2.331,1.132,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
648.68,-0.047,-0.047,-2.331,1.132,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
648.89,-0.047,-0.047,-2.331,1.132,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
649.24,-0.047,-0.047,-2.33,1.132,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
649.45,-0.047,-0.047,-2.33,1.132,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
649.68,-0.047,-0.047,-2.33,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
649.91,-0.047,-0.047,-2.33,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
650.14,-0.047,-0.047,-2.33,1.132,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
650.4,-0.047,-0.047,-2.33,1.161,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
650.63,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
650.83,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
651.06,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
651.32,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
651.52,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
651.75,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
652.01,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
652.24,-0.047,-0.047,-2.33,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
652.47,-0.047,-0.047,-2.33,1.161,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
652.67,-0.047,-0.047,-2.33,1.161,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
652.93,-0.047,-0.047,-2.329,1.161,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
653.19,-0.047,-0.047,-2.329,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
653.54,-0.047,-0.047,-2.329,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
653.72,-0.047,-0.047,-2.329,1.161,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
653.93,-0.047,-0.047,-2.329,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
654.23,-0.047,-0.047,-2.329,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
654.41,-0.047,-0.047,-2.329,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
654.64,-0.047,-0.047,-2.329,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
654.89,-0.047,-0.047,-2.329,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
655.13,-0.047,-0.047,-2.329,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
655.33,-0.047,-0.047,-2.329,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
655.59,-0.047,-0.047,-2.329,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
655.79,-0.047,-0.047,-2.329,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
656.05,-0.047,-0.047,-2.328,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
656.25,-0.047,-0.047,-2.328,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
656.51,-0.047,-0.047,-2.328,1.178,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
656.76,-0.047,-0.047,-2.328,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
657.11,-0.047,-0.047,-2.328,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
657.28,-0.047,-0.047,-2.328,1.178,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
657.54,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
657.79,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
658.0,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
658.23,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
658.46,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
658.69,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
658.92,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
659.15,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
659.38,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
659.61,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
659.84,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
660.07,-0.047,-0.047,-2.328,1.2,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
660.33,-0.047,-0.047,-2.328,1.2,0.004,5.0,100,-33.467225,-70.657605,0,MANUAL
660.69,-0.047,-0.047,-2.328,1.2,0.004,5.0,100,-33.467225,-70.657605,0,MANUAL
660.87,-0.047,-0.047,-2.327,1.2,0.004,5.0,100,-33.467225,-70.657605,0,MANUAL
661.1,-0.047,-0.047,-2.327,1.213,0.004,5.0,100,-33.467225,-70.657605,0,MANUAL
661.38,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
661.56,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
661.82,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
662.07,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
662.25,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
662.5,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
662.73,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
662.99,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
663.19,-0.047,-0.047,-2.327,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
663.44,-0.047,-0.047,-2.327,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
663.65,-0.047,-0.047,-2.327,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
663.93,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
664.26,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
664.36,-0.047,-0.047,-2.327,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
664.66,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
664.94,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
665.15,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
665.38,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
665.66,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
665.84,-0.047,-0.047,-2.327,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
666.07,-0.047,-0.047,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
666.32,-0.047,-0.047,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
666.55,-0.047,-0.047,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
666.75,-0.047,-0.047,-2.326,1.22,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
667.01,-0.047,-0.047,-2.326,1.22,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
667.23,-0.046,-0.047,-2.326,1.22,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
667.47,-0.046,-0.048,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
667.85,-0.046,-0.047,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
667.92,-0.046,-0.047,-2.326,1.22,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
668.25,-0.046,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
668.54,-0.046,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
668.74,-0.046,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
668.97,-0.046,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
669.25,-0.046,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
669.43,-0.047,-0.047,-2.326,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
669.66,-0.047,-0.047,-2.326,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
669.91,-0.047,-0.047,-2.326,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
670.12,-0.047,-0.047,-2.326,1.213,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
670.34,-0.047,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
670.6,-0.047,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
670.82,-0.047,-0.047,-2.326,1.213,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
671.08,-0.047,-0.047,-2.326,1.213,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
671.26,-0.046,-0.047,-2.326,1.213,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
671.48,-0.047,-0.047,-2.326,1.213,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
671.84,-0.047,-0.047,-2.326,1.216,0.003,5.0,100,-33.467225,-70.657605,0,MANUAL
672.08,-0.046,-0.047,-2.326,1.216,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
672.3,-0.047,-0.047,-2.326,1.216,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
672.54,-0.046,-0.047,-2.325,1.216,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
672.81,-0.047,-0.047,-2.325,1.216,0.0,5.0,100,-33.467225,-70.657605,0,MANUAL
672.99,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
673.22,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
673.48,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
673.71,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
673.93,-0.047,-0.047,-2.325,1.216,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
674.16,-0.047,-0.047,-2.325,1.216,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
674.39,-0.047,-0.047,-2.325,1.216,0.001,5.0,100,-33.467225,-70.657605,0,MANUAL
674.65,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
674.85,-0.047,-0.047,-2.325,1.216,0.002,5.0,100,-33.467225,-70.657605,0,MANUAL
